SaleID,SaleDate,DeliveryDate,ProductNumber,SalesQuantity,PricePerUnit,TotalRevenue,DueDate
102408,2024-10-18 00:00:00 UTC,2024-10-18 00:00:00 UTC,1007,48,26.84,1288.32,2024-10-25
102409,2024-10-20 00:00:00 UTC,2024-10-20 00:00:00 UTC,1012,61,14.31,872.91,2024-10-26
102410,2024-04-15 00:00:00 UTC,2024-04-15 00:00:00 UTC,1002,7,16.0,112.0,2024-04-22
102411,2024-03-29 00:00:00 UTC,2024-03-29 00:00:00 UTC,1002,26,19.64,510.64,2024-04-05
102412,2024-08-18 00:00:00 UTC,2024-08-18 00:00:00 UTC,1001,72,10.62,764.64,2024-08-25
102413,2024-07-31 00:00:00 UTC,2024-07-31 00:00:00 UTC,1011,26,18.7,486.2,2024-08-04
102414,2024-12-11 00:00:00 UTC,2024-12-11 00:00:00 UTC,1003,49,8.57,419.93,2024-12-14
102415,2024-03-17 00:00:00 UTC,2024-03-17 00:00:00 UTC,1006,33,7.04,232.32,2024-03-24
102416,2024-12-05 00:00:00 UTC,2024-12-05 00:00:00 UTC,1012,32,23.31,745.92,2024-12-08
102417,2024-04-17 00:00:00 UTC,2024-04-17 00:00:00 UTC,1001,79,23.03,1819.37,2024-04-20
102418,2024-06-08 00:00:00 UTC,2024-06-08 00:00:00 UTC,1006,28,27.59,772.52,2024-06-10
102419,2024-07-14 00:00:00 UTC,2024-07-14 00:00:00 UTC,1001,72,19.87,1430.64,2024-07-21
102420,2024-10-24 00:00:00 UTC,2024-10-24 00:00:00 UTC,1001,81,12.83,1039.23,2024-10-26
102421,2024-06-01 00:00:00 UTC,2024-06-01 00:00:00 UTC,1003,68,14.02,953.36,2024-06-07
102422,2024-03-18 00:00:00 UTC,2024-03-18 00:00:00 UTC,1007,43,13.81,593.83,2024-03-25
102423,2024-11-18 00:00:00 UTC,2024-11-18 00:00:00 UTC,1003,81,27.01,2187.81,2024-11-25
102424,2024-05-03 00:00:00 UTC,2024-05-03 00:00:00 UTC,1011,5,22.18,110.9,2024-05-08
102425,2024-12-30 00:00:00 UTC,2024-12-30 00:00:00 UTC,1004,26,14.19,368.94,2025-01-04
102426,2024-02-01 00:00:00 UTC,2024-02-01 00:00:00 UTC,1001,82,9.28,760.96,2024-02-05
102427,2024-12-21 00:00:00 UTC,2024-12-21 00:00:00 UTC,1008,70,17.42,1219.4,2024-12-25
102428,2024-07-02 00:00:00 UTC,2024-07-02 00:00:00 UTC,1009,48,27.07,1299.36,2024-07-06
102429,2024-06-09 00:00:00 UTC,2024-06-09 00:00:00 UTC,1005,97,11.6,1125.2,2024-06-12
102430,2024-12-01 00:00:00 UTC,2024-12-01 00:00:00 UTC,1004,59,14.26,841.34,2024-12-04
102431,2024-04-23 00:00:00 UTC,2024-04-23 00:00:00 UTC,1005,97,20.23,1962.31,2024-04-25
102432,2024-04-11 00:00:00 UTC,2024-04-11 00:00:00 UTC,1001,74,14.04,1038.96,2024-04-14
102433,2024-06-19 00:00:00 UTC,2024-06-19 00:00:00 UTC,1002,92,7.17,659.64,2024-06-26
102434,2024-06-24 00:00:00 UTC,2024-06-24 00:00:00 UTC,1005,13,11.93,155.09,2024-06-26
102435,2024-03-02 00:00:00 UTC,2024-03-02 00:00:00 UTC,1001,76,26.23,1993.48,2024-03-05
102436,2024-06-30 00:00:00 UTC,2024-06-30 00:00:00 UTC,1003,52,16.92,879.84,2024-07-02
102437,2024-12-26 00:00:00 UTC,2024-12-26 00:00:00 UTC,1012,14,16.62,232.68,2024-12-31
102438,2024-06-27 00:00:00 UTC,2024-06-27 00:00:00 UTC,1010,84,22.68,1905.12,2024-07-03
102439,2024-10-02 00:00:00 UTC,2024-10-02 00:00:00 UTC,1006,6,14.01,84.06,2024-10-04
102440,2024-06-14 00:00:00 UTC,2024-06-14 00:00:00 UTC,1007,93,24.55,2283.15,2024-06-18
102441,2024-02-07 00:00:00 UTC,2024-02-07 00:00:00 UTC,1007,75,19.64,1473.0,2024-02-10
102442,2024-07-21 00:00:00 UTC,2024-07-21 00:00:00 UTC,1006,82,25.89,2122.98,2024-07-23
102443,2024-05-24 00:00:00 UTC,2024-05-24 00:00:00 UTC,1012,100,26.39,2639.0,2024-05-29
102444,2024-10-01 00:00:00 UTC,2024-10-01 00:00:00 UTC,1002,42,10.0,420.0,2024-10-07
102445,2024-09-13 00:00:00 UTC,2024-09-13 00:00:00 UTC,1003,47,16.79,789.13,2024-09-19
102446,2024-03-27 00:00:00 UTC,2024-03-27 00:00:00 UTC,1002,7,21.25,148.75,2024-03-30
102447,2024-03-16 00:00:00 UTC,2024-03-16 00:00:00 UTC,1008,67,29.86,2000.62,2024-03-19
102448,2024-10-24 00:00:00 UTC,2024-10-24 00:00:00 UTC,1011,15,17.41,261.15,2024-10-28
102449,2024-02-18 00:00:00 UTC,2024-02-18 00:00:00 UTC,1003,40,19.05,762.0,2024-02-20
102450,2024-01-02 00:00:00 UTC,2024-01-02 00:00:00 UTC,1003,71,6.43,456.53,2024-01-09
102451,2024-05-06 00:00:00 UTC,2024-05-06 00:00:00 UTC,1002,74,10.62,785.88,2024-05-12
102452,2024-04-27 00:00:00 UTC,2024-04-27 00:00:00 UTC,1001,27,14.55,392.85,2024-04-29
102453,2024-05-11 00:00:00 UTC,2024-05-11 00:00:00 UTC,1004,58,5.69,330.02,2024-05-13
102454,2024-08-19 00:00:00 UTC,2024-08-19 00:00:00 UTC,1004,31,7.67,237.77,2024-08-21
102455,2024-07-17 00:00:00 UTC,2024-07-17 00:00:00 UTC,1002,32,16.4,524.8,2024-07-24
102456,2024-09-16 00:00:00 UTC,2024-09-16 00:00:00 UTC,1004,24,13.05,313.2,2024-09-18
102457,2024-04-05 00:00:00 UTC,2024-04-05 00:00:00 UTC,1002,49,11.83,579.67,2024-04-09
102458,2024-04-14 00:00:00 UTC,2024-04-14 00:00:00 UTC,1001,97,13.33,1293.01,2024-04-19
102459,2024-05-13 00:00:00 UTC,2024-05-13 00:00:00 UTC,1004,78,14.53,1133.34,2024-05-18
102460,2024-03-16 00:00:00 UTC,2024-03-16 00:00:00 UTC,1006,59,13.11,773.49,2024-03-19
102461,2024-08-23 00:00:00 UTC,2024-08-23 00:00:00 UTC,1002,77,6.7,515.9,2024-08-29
102462,2024-01-23 00:00:00 UTC,2024-01-23 00:00:00 UTC,1011,44,28.25,1243.0,2024-01-26
102463,2024-07-15 00:00:00 UTC,2024-07-15 00:00:00 UTC,1010,6,18.6,111.6,2024-07-18
102464,2024-01-17 00:00:00 UTC,2024-01-17 00:00:00 UTC,1003,41,25.3,1037.3,2024-01-19
102465,2024-04-29 00:00:00 UTC,2024-04-29 00:00:00 UTC,1009,10,23.87,238.7,2024-05-02
102466,2024-06-28 00:00:00 UTC,2024-06-28 00:00:00 UTC,1007,22,29.5,649.0,2024-07-05
102467,2024-05-13 00:00:00 UTC,2024-05-13 00:00:00 UTC,1003,69,9.11,628.59,2024-05-20
102468,2024-03-28 00:00:00 UTC,2024-03-28 00:00:00 UTC,1002,99,17.62,1744.38,2024-04-02
102469,2024-05-30 00:00:00 UTC,2024-05-30 00:00:00 UTC,1005,97,27.95,2711.15,2024-06-04
102470,2024-08-31 00:00:00 UTC,2024-08-31 00:00:00 UTC,1005,85,29.15,2477.75,2024-09-07
102471,2024-10-12 00:00:00 UTC,2024-10-12 00:00:00 UTC,1009,22,22.42,493.24,2024-10-19
102472,2024-09-09 00:00:00 UTC,2024-09-09 00:00:00 UTC,1009,100,9.25,925.0,2024-09-12
102473,2024-01-16 00:00:00 UTC,2024-01-16 00:00:00 UTC,1011,13,27.82,361.66,2024-01-21
102474,2024-09-01 00:00:00 UTC,2024-09-01 00:00:00 UTC,1007,87,27.18,2364.66,2024-09-03
102475,2024-01-29 00:00:00 UTC,2024-01-29 00:00:00 UTC,1001,30,26.15,784.5,2024-02-01
102476,2024-12-20 00:00:00 UTC,2024-12-20 00:00:00 UTC,1002,72,20.4,1468.8,2024-12-27
102477,2024-09-25 00:00:00 UTC,2024-09-25 00:00:00 UTC,1009,21,9.4,197.4,2024-09-27
102478,2024-03-03 00:00:00 UTC,2024-03-03 00:00:00 UTC,1007,38,22.28,846.64,2024-03-06
102479,2024-04-26 00:00:00 UTC,2024-04-26 00:00:00 UTC,1012,44,20.16,887.04,2024-04-28
102480,2024-06-28 00:00:00 UTC,2024-06-28 00:00:00 UTC,1001,85,11.27,957.95,2024-07-02
102481,2024-06-22 00:00:00 UTC,2024-06-22 00:00:00 UTC,1012,30,29.31,879.3,2024-06-25
102482,2024-01-18 00:00:00 UTC,2024-01-18 00:00:00 UTC,1010,69,29.11,2008.59,2024-01-22
102483,2024-09-15 00:00:00 UTC,2024-09-15 00:00:00 UTC,1006,19,15.05,285.95,2024-09-22
102484,2024-09-20 00:00:00 UTC,2024-09-20 00:00:00 UTC,1004,65,7.62,495.3,2024-09-27
102485,2024-11-05 00:00:00 UTC,2024-11-05 00:00:00 UTC,1011,44,27.62,1215.28,2024-11-12
102486,2024-01-01 00:00:00 UTC,2024-01-01 00:00:00 UTC,1006,16,15.74,251.84,2024-01-04
102487,2024-03-22 00:00:00 UTC,2024-03-22 00:00:00 UTC,1003,90,9.83,884.7,2024-03-25
102488,2024-11-15 00:00:00 UTC,2024-11-15 00:00:00 UTC,1004,81,29.84,2417.04,2024-11-19
102489,2024-11-29 00:00:00 UTC,2024-11-29 00:00:00 UTC,1002,35,17.0,595.0,2024-12-04
102490,2024-07-22 00:00:00 UTC,2024-07-22 00:00:00 UTC,1010,78,6.83,532.74,2024-07-29
102491,2024-12-17 00:00:00 UTC,2024-12-17 00:00:00 UTC,1001,31,21.44,664.64,2024-12-21
102492,2024-11-26 00:00:00 UTC,2024-11-26 00:00:00 UTC,1011,78,7.37,574.86,2024-12-01
102493,2024-03-29 00:00:00 UTC,2024-03-29 00:00:00 UTC,1010,67,5.72,383.24,2024-04-02
102494,2024-03-03 00:00:00 UTC,2024-03-03 00:00:00 UTC,1009,79,9.13,721.27,2024-03-07
102495,2024-09-19 00:00:00 UTC,2024-09-19 00:00:00 UTC,1003,36,24.81,893.16,2024-09-25
102496,2024-02-21 00:00:00 UTC,2024-02-21 00:00:00 UTC,1002,45,14.2,639.0,2024-02-28
102497,2024-12-26 00:00:00 UTC,2024-12-26 00:00:00 UTC,1003,86,24.26,2086.36,2024-12-30
102498,2024-12-23 00:00:00 UTC,2024-12-23 00:00:00 UTC,1002,56,10.83,606.48,2024-12-28
102499,2024-11-05 00:00:00 UTC,2024-11-05 00:00:00 UTC,1011,9,16.52,148.68,2024-11-07
102500,2024-03-06 00:00:00 UTC,2024-03-06 00:00:00 UTC,1004,65,25.24,1640.6,2024-03-08
102501,2024-11-26 00:00:00 UTC,2024-11-26 00:00:00 UTC,1010,35,12.32,431.2,2024-12-01
102502,2024-09-26 00:00:00 UTC,2024-09-26 00:00:00 UTC,1001,20,10.32,206.4,2024-10-01
102503,2024-05-03 00:00:00 UTC,2024-05-03 00:00:00 UTC,1006,73,19.72,1439.56,2024-05-09
102504,2024-07-12 00:00:00 UTC,2024-07-12 00:00:00 UTC,1011,63,24.61,1550.43,2024-07-16
102505,2024-01-22 00:00:00 UTC,2024-01-22 00:00:00 UTC,1010,93,25.93,2411.49,2024-01-29
102506,2024-02-14 00:00:00 UTC,2024-02-14 00:00:00 UTC,1010,88,11.28,992.64,2024-02-20
102507,2024-12-27 00:00:00 UTC,2024-12-27 00:00:00 UTC,1004,9,13.8,124.2,2025-01-02
102508,2024-02-04 00:00:00 UTC,2024-02-04 00:00:00 UTC,1010,9,7.71,69.39,2024-02-09
102509,2024-05-24 00:00:00 UTC,2024-05-24 00:00:00 UTC,1010,36,12.31,443.16,2024-05-28
102510,2024-09-20 00:00:00 UTC,2024-09-20 00:00:00 UTC,1005,68,10.6,720.8,2024-09-23
102511,2024-02-13 00:00:00 UTC,2024-02-13 00:00:00 UTC,1009,66,18.41,1215.06,2024-02-15
102512,2024-10-20 00:00:00 UTC,2024-10-20 00:00:00 UTC,1010,54,19.27,1040.58,2024-10-22
102513,2024-04-25 00:00:00 UTC,2024-04-25 00:00:00 UTC,1002,34,17.67,600.78,2024-04-29
102514,2024-03-31 00:00:00 UTC,2024-03-31 00:00:00 UTC,1005,56,6.08,340.48,2024-04-04
102515,2024-02-28 00:00:00 UTC,2024-02-28 00:00:00 UTC,1012,40,15.0,600.0,2024-03-05
102516,2024-03-11 00:00:00 UTC,2024-03-11 00:00:00 UTC,1011,94,27.87,2619.78,2024-03-15
102517,2024-02-20 00:00:00 UTC,2024-02-20 00:00:00 UTC,1004,17,22.26,378.42,2024-02-24
102518,2024-03-25 00:00:00 UTC,2024-03-25 00:00:00 UTC,1007,13,5.12,66.56,2024-03-31
102519,2024-11-18 00:00:00 UTC,2024-11-18 00:00:00 UTC,1010,16,23.46,375.36,2024-11-20
102520,2024-05-03 00:00:00 UTC,2024-05-03 00:00:00 UTC,1011,84,10.56,887.04,2024-05-07
102521,2024-01-08 00:00:00 UTC,2024-01-08 00:00:00 UTC,1005,29,15.3,443.7,2024-01-10
102522,2024-01-05 00:00:00 UTC,2024-01-05 00:00:00 UTC,1006,27,20.27,547.29,2024-01-07
102523,2024-10-18 00:00:00 UTC,2024-10-18 00:00:00 UTC,1005,25,5.01,125.25,2024-10-20
102524,2024-05-23 00:00:00 UTC,2024-05-23 00:00:00 UTC,1005,88,7.25,638.0,2024-05-28
102525,2024-05-09 00:00:00 UTC,2024-05-09 00:00:00 UTC,1011,91,27.11,2467.01,2024-05-15
102526,2024-02-18 00:00:00 UTC,2024-02-18 00:00:00 UTC,1009,36,10.4,374.4,2024-02-25
102527,2024-04-19 00:00:00 UTC,2024-04-19 00:00:00 UTC,1001,62,6.35,393.7,2024-04-26
102528,2024-05-03 00:00:00 UTC,2024-05-03 00:00:00 UTC,1003,85,29.45,2503.25,2024-05-08
102529,2024-12-02 00:00:00 UTC,2024-12-02 00:00:00 UTC,1006,43,11.73,504.39,2024-12-05
102530,2024-10-12 00:00:00 UTC,2024-10-12 00:00:00 UTC,1005,21,8.72,183.12,2024-10-16
102531,2024-01-02 00:00:00 UTC,2024-01-02 00:00:00 UTC,1009,39,25.68,1001.52,2024-01-08
102532,2024-01-05 00:00:00 UTC,2024-01-05 00:00:00 UTC,1006,87,12.64,1099.68,2024-01-12
102533,2024-06-17 00:00:00 UTC,2024-06-17 00:00:00 UTC,1005,43,19.67,845.81,2024-06-20
102534,2024-03-31 00:00:00 UTC,2024-03-31 00:00:00 UTC,1012,22,14.81,325.82,2024-04-07
102535,2024-08-12 00:00:00 UTC,2024-08-12 00:00:00 UTC,1007,22,25.0,550.0,2024-08-14
102536,2024-03-23 00:00:00 UTC,2024-03-23 00:00:00 UTC,1009,94,21.0,1974.0,2024-03-27
102537,2024-04-05 00:00:00 UTC,2024-04-05 00:00:00 UTC,1010,6,21.79,130.74,2024-04-07
102538,2024-10-15 00:00:00 UTC,2024-10-15 00:00:00 UTC,1006,48,19.62,941.76,2024-10-19
102539,2024-10-31 00:00:00 UTC,2024-10-31 00:00:00 UTC,1012,56,17.67,989.52,2024-11-03
102540,2024-09-17 00:00:00 UTC,2024-09-17 00:00:00 UTC,1005,69,20.83,1437.27,2024-09-24
102541,2024-09-13 00:00:00 UTC,2024-09-13 00:00:00 UTC,1005,86,13.4,1152.4,2024-09-18
102542,2024-06-27 00:00:00 UTC,2024-06-27 00:00:00 UTC,1009,74,27.83,2059.42,2024-07-03
102543,2024-10-07 00:00:00 UTC,2024-10-07 00:00:00 UTC,1010,9,15.97,143.73,2024-10-13
102544,2024-05-01 00:00:00 UTC,2024-05-01 00:00:00 UTC,1006,87,25.37,2207.19,2024-05-05
102545,2024-11-18 00:00:00 UTC,2024-11-18 00:00:00 UTC,1009,61,24.61,1501.21,2024-11-24
102546,2024-11-03 00:00:00 UTC,2024-11-03 00:00:00 UTC,1012,24,7.22,173.28,2024-11-10
102547,2024-10-20 00:00:00 UTC,2024-10-20 00:00:00 UTC,1011,63,26.96,1698.48,2024-10-26
102548,2024-01-28 00:00:00 UTC,2024-01-28 00:00:00 UTC,1005,50,25.23,1261.5,2024-01-31
102549,2024-07-07 00:00:00 UTC,2024-07-07 00:00:00 UTC,1008,87,24.22,2107.14,2024-07-12
102550,2024-08-01 00:00:00 UTC,2024-08-01 00:00:00 UTC,1002,77,28.2,2171.4,2024-08-05
102551,2024-02-26 00:00:00 UTC,2024-02-26 00:00:00 UTC,1001,39,15.22,593.58,2024-03-04
102552,2024-09-12 00:00:00 UTC,2024-09-12 00:00:00 UTC,1002,17,26.25,446.25,2024-09-17
102553,2024-04-27 00:00:00 UTC,2024-04-27 00:00:00 UTC,1008,32,11.6,371.2,2024-05-02
102554,2024-01-20 00:00:00 UTC,2024-01-20 00:00:00 UTC,1001,12,18.25,219.0,2024-01-22
102555,2024-01-31 00:00:00 UTC,2024-01-31 00:00:00 UTC,1012,10,23.51,235.1,2024-02-06
102556,2024-11-21 00:00:00 UTC,2024-11-21 00:00:00 UTC,1001,73,26.65,1945.45,2024-11-23
102557,2024-09-24 00:00:00 UTC,2024-09-24 00:00:00 UTC,1010,12,25.38,304.56,2024-09-30
102558,2024-04-10 00:00:00 UTC,2024-04-10 00:00:00 UTC,1010,78,28.69,2237.82,2024-04-13
102559,2024-06-18 00:00:00 UTC,2024-06-18 00:00:00 UTC,1010,13,20.31,264.03,2024-06-25
102560,2024-07-16 00:00:00 UTC,2024-07-16 00:00:00 UTC,1012,41,15.2,623.2,2024-07-20
102561,2024-12-03 00:00:00 UTC,2024-12-03 00:00:00 UTC,1011,12,23.43,281.16,2024-12-05
102562,2024-12-20 00:00:00 UTC,2024-12-20 00:00:00 UTC,1007,96,8.83,847.68,2024-12-27
102563,2024-08-18 00:00:00 UTC,2024-08-18 00:00:00 UTC,1003,39,11.19,436.41,2024-08-22
102564,2024-04-28 00:00:00 UTC,2024-04-28 00:00:00 UTC,1008,95,26.88,2553.6,2024-05-01
102565,2024-08-04 00:00:00 UTC,2024-08-04 00:00:00 UTC,1002,28,24.15,676.2,2024-08-09
102566,2024-08-04 00:00:00 UTC,2024-08-04 00:00:00 UTC,1007,98,24.25,2376.5,2024-08-06
102567,2024-09-15 00:00:00 UTC,2024-09-15 00:00:00 UTC,1004,17,12.25,208.25,2024-09-18
102568,2024-03-21 00:00:00 UTC,2024-03-21 00:00:00 UTC,1004,44,15.02,660.88,2024-03-25
102569,2024-11-15 00:00:00 UTC,2024-11-15 00:00:00 UTC,1011,84,9.72,816.48,2024-11-18
102570,2024-02-21 00:00:00 UTC,2024-02-21 00:00:00 UTC,1001,40,25.46,1018.4,2024-02-23
102571,2024-03-05 00:00:00 UTC,2024-03-05 00:00:00 UTC,1002,27,12.46,336.42,2024-03-10
102572,2024-04-20 00:00:00 UTC,2024-04-20 00:00:00 UTC,1011,28,6.73,188.44,2024-04-26
102573,2024-09-22 00:00:00 UTC,2024-09-22 00:00:00 UTC,1009,23,24.36,560.28,2024-09-25
102574,2024-11-06 00:00:00 UTC,2024-11-06 00:00:00 UTC,1008,60,20.41,1224.6,2024-11-13
102575,2024-02-03 00:00:00 UTC,2024-02-03 00:00:00 UTC,1005,81,28.93,2343.33,2024-02-09
102576,2024-08-26 00:00:00 UTC,2024-08-26 00:00:00 UTC,1007,92,14.87,1368.04,2024-09-02
102577,2024-03-01 00:00:00 UTC,2024-03-01 00:00:00 UTC,1005,27,24.84,670.68,2024-03-05
102578,2024-01-22 00:00:00 UTC,2024-01-22 00:00:00 UTC,1002,51,21.05,1073.55,2024-01-28
102579,2024-02-21 00:00:00 UTC,2024-02-21 00:00:00 UTC,1004,12,7.27,87.24,2024-02-27
102580,2024-06-27 00:00:00 UTC,2024-06-27 00:00:00 UTC,1008,46,10.19,468.74,2024-07-02
102581,2024-06-23 00:00:00 UTC,2024-06-23 00:00:00 UTC,1001,27,24.75,668.25,2024-06-28
102582,2024-12-28 00:00:00 UTC,2024-12-28 00:00:00 UTC,1006,84,23.6,1982.4,2025-01-04
102583,2024-02-09 00:00:00 UTC,2024-02-09 00:00:00 UTC,1002,49,13.34,653.66,2024-02-16
102584,2024-11-11 00:00:00 UTC,2024-11-11 00:00:00 UTC,1005,7,16.8,117.6,2024-11-18
102585,2024-07-08 00:00:00 UTC,2024-07-08 00:00:00 UTC,1004,16,16.98,271.68,2024-07-11
102586,2024-05-24 00:00:00 UTC,2024-05-24 00:00:00 UTC,1004,89,11.49,1022.61,2024-05-30
102587,2024-10-06 00:00:00 UTC,2024-10-06 00:00:00 UTC,1002,87,6.35,552.45,2024-10-13
102588,2024-06-12 00:00:00 UTC,2024-06-12 00:00:00 UTC,1012,50,8.54,427.0,2024-06-15
102589,2024-01-04 00:00:00 UTC,2024-01-04 00:00:00 UTC,1002,43,10.48,450.64,2024-01-11
102590,2024-08-12 00:00:00 UTC,2024-08-12 00:00:00 UTC,1011,48,16.42,788.16,2024-08-16
102591,2024-03-08 00:00:00 UTC,2024-03-08 00:00:00 UTC,1008,27,10.34,279.18,2024-03-11
102592,2024-05-01 00:00:00 UTC,2024-05-01 00:00:00 UTC,1011,12,28.97,347.64,2024-05-05
102593,2024-02-24 00:00:00 UTC,2024-02-24 00:00:00 UTC,1002,96,14.27,1369.92,2024-02-29
102594,2024-03-02 00:00:00 UTC,2024-03-02 00:00:00 UTC,1007,52,27.83,1447.16,2024-03-06
102595,2024-09-08 00:00:00 UTC,2024-09-08 00:00:00 UTC,1003,87,12.97,1128.39,2024-09-13
102596,2024-11-15 00:00:00 UTC,2024-11-15 00:00:00 UTC,1009,66,18.09,1193.94,2024-11-19
102597,2024-10-26 00:00:00 UTC,2024-10-26 00:00:00 UTC,1004,72,13.59,978.48,2024-10-29
102598,2024-05-23 00:00:00 UTC,2024-05-23 00:00:00 UTC,1012,69,15.13,1043.97,2024-05-30
102599,2024-02-29 00:00:00 UTC,2024-02-29 00:00:00 UTC,1009,18,11.0,198.0,2024-03-04
102600,2024-02-04 00:00:00 UTC,2024-02-04 00:00:00 UTC,1009,66,20.96,1383.36,2024-02-11
102601,2024-12-04 00:00:00 UTC,2024-12-04 00:00:00 UTC,1004,53,18.1,959.3,2024-12-06
102602,2024-04-02 00:00:00 UTC,2024-04-02 00:00:00 UTC,1003,51,12.12,618.12,2024-04-06
102603,2024-09-12 00:00:00 UTC,2024-09-12 00:00:00 UTC,1006,73,20.95,1529.35,2024-09-17
102604,2024-01-18 00:00:00 UTC,2024-01-18 00:00:00 UTC,1004,19,10.36,196.84,2024-01-21
102605,2024-06-15 00:00:00 UTC,2024-06-15 00:00:00 UTC,1002,37,18.74,693.38,2024-06-17
102606,2024-10-30 00:00:00 UTC,2024-10-30 00:00:00 UTC,1005,49,29.03,1422.47,2024-11-05
102607,2024-12-22 00:00:00 UTC,2024-12-22 00:00:00 UTC,1004,77,22.24,1712.48,2024-12-27
102608,2024-05-01 00:00:00 UTC,2024-05-01 00:00:00 UTC,1004,54,10.61,572.94,2024-05-03
102609,2024-10-04 00:00:00 UTC,2024-10-04 00:00:00 UTC,1008,5,5.66,28.3,2024-10-07
102610,2024-08-17 00:00:00 UTC,2024-08-17 00:00:00 UTC,1006,63,27.85,1754.55,2024-08-20
102611,2024-06-25 00:00:00 UTC,2024-06-25 00:00:00 UTC,1006,18,24.88,447.84,2024-06-27
102612,2024-10-21 00:00:00 UTC,2024-10-21 00:00:00 UTC,1009,80,28.0,2240.0,2024-10-27
102613,2024-03-11 00:00:00 UTC,2024-03-11 00:00:00 UTC,1003,16,6.16,98.56,2024-03-16
102614,2024-01-10 00:00:00 UTC,2024-01-10 00:00:00 UTC,1011,33,29.49,973.17,2024-01-12
102615,2024-01-23 00:00:00 UTC,2024-01-23 00:00:00 UTC,1008,50,24.61,1230.5,2024-01-30
102616,2024-08-08 00:00:00 UTC,2024-08-08 00:00:00 UTC,1003,26,27.05,703.3,2024-08-11
102617,2024-04-27 00:00:00 UTC,2024-04-27 00:00:00 UTC,1003,82,26.48,2171.36,2024-05-01
102618,2024-05-15 00:00:00 UTC,2024-05-15 00:00:00 UTC,1001,14,25.07,350.98,2024-05-20
102619,2024-06-02 00:00:00 UTC,2024-06-02 00:00:00 UTC,1005,30,15.09,452.7,2024-06-06
102620,2024-09-04 00:00:00 UTC,2024-09-04 00:00:00 UTC,1001,20,25.62,512.4,2024-09-07
102621,2024-08-25 00:00:00 UTC,2024-08-25 00:00:00 UTC,1008,30,17.99,539.7,2024-08-30
102622,2024-07-07 00:00:00 UTC,2024-07-07 00:00:00 UTC,1010,34,25.71,874.14,2024-07-13
102623,2024-01-04 00:00:00 UTC,2024-01-04 00:00:00 UTC,1002,11,11.27,123.97,2024-01-09
102624,2024-11-08 00:00:00 UTC,2024-11-08 00:00:00 UTC,1001,45,6.8,306.0,2024-11-14
102625,2024-10-13 00:00:00 UTC,2024-10-13 00:00:00 UTC,1004,18,6.33,113.94,2024-10-17
102626,2024-04-05 00:00:00 UTC,2024-04-05 00:00:00 UTC,1012,34,29.87,1015.58,2024-04-10
102627,2024-05-12 00:00:00 UTC,2024-05-12 00:00:00 UTC,1004,62,10.39,644.18,2024-05-18
102628,2024-02-02 00:00:00 UTC,2024-02-02 00:00:00 UTC,1012,46,15.49,712.54,2024-02-09
102629,2024-08-06 00:00:00 UTC,2024-08-06 00:00:00 UTC,1002,22,5.73,126.06,2024-08-11
102630,2024-10-26 00:00:00 UTC,2024-10-26 00:00:00 UTC,1008,81,29.62,2399.22,2024-11-02
102631,2024-07-10 00:00:00 UTC,2024-07-10 00:00:00 UTC,1010,19,29.75,565.25,2024-07-16
102632,2024-01-14 00:00:00 UTC,2024-01-14 00:00:00 UTC,1002,20,23.87,477.4,2024-01-20
102633,2024-06-30 00:00:00 UTC,2024-06-30 00:00:00 UTC,1009,70,29.98,2098.6,2024-07-05
102634,2024-05-15 00:00:00 UTC,2024-05-15 00:00:00 UTC,1012,22,8.31,182.82,2024-05-17
102635,2024-07-24 00:00:00 UTC,2024-07-24 00:00:00 UTC,1012,27,21.97,593.19,2024-07-29
102636,2024-09-04 00:00:00 UTC,2024-09-04 00:00:00 UTC,1001,93,16.94,1575.42,2024-09-06
102637,2024-12-23 00:00:00 UTC,2024-12-23 00:00:00 UTC,1009,49,29.67,1453.83,2024-12-27
102638,2024-01-18 00:00:00 UTC,2024-01-18 00:00:00 UTC,1012,81,12.58,1018.98,2024-01-23
102639,2024-09-17 00:00:00 UTC,2024-09-17 00:00:00 UTC,1002,42,18.49,776.58,2024-09-19
102640,2024-10-29 00:00:00 UTC,2024-10-29 00:00:00 UTC,1007,76,19.64,1492.64,2024-11-05
102641,2024-09-30 00:00:00 UTC,2024-09-30 00:00:00 UTC,1007,49,18.74,918.26,2024-10-07
102642,2024-12-31 00:00:00 UTC,2024-12-31 00:00:00 UTC,1009,90,24.58,2212.2,2025-01-02
102643,2024-08-27 00:00:00 UTC,2024-08-27 00:00:00 UTC,1007,23,21.75,500.25,2024-08-31
102644,2024-11-03 00:00:00 UTC,2024-11-03 00:00:00 UTC,1001,73,12.93,943.89,2024-11-09
102645,2024-05-30 00:00:00 UTC,2024-05-30 00:00:00 UTC,1005,5,22.26,111.3,2024-06-02
102646,2024-01-25 00:00:00 UTC,2024-01-25 00:00:00 UTC,1002,22,29.99,659.78,2024-01-29
102647,2024-06-15 00:00:00 UTC,2024-06-15 00:00:00 UTC,1006,20,27.51,550.2,2024-06-19
102648,2024-11-19 00:00:00 UTC,2024-11-19 00:00:00 UTC,1012,32,29.83,954.56,2024-11-22
102649,2024-06-21 00:00:00 UTC,2024-06-21 00:00:00 UTC,1003,90,5.34,480.6,2024-06-28
102650,2024-01-10 00:00:00 UTC,2024-01-10 00:00:00 UTC,1001,16,24.19,387.04,2024-01-13
